"Plate File","Setup Time","Position","Plate Type","Field 1","Field 2","Field 3","Field 4","Hour","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","E01","E02","E03","E04","E05","E06","E07","E08","E09","E10","E11","E12","F01","F02","F03","F04","F05","F06","F07","F08","F09","F10","F11","F12","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","H01","H02","H03","H04","H05","H06","H07","H08","H09","H10","H11","H12"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",0.0000,"36.5199","31.4542","18.5488","11.0000","11.0000","11.0000","11.0000","11.0000","12.7716","19.8913","18.7329","23.3666","26.8807","24.7523","16.5333","11.0000","11.0000","11.0000","11.0000","11.0000","16.5385","19.3578","13.8418","14.1486","21.4586","19.1996","20.6252","11.0000","11.0000","11.0000","11.0000","45.2438","14.1883","20.6430","18.9824","24.7694","25.9767","17.3171","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","20.3200","25.4684","17.2145","17.6102","29.2260","17.1125","12.8628","11.0000","12.1497","11.0000","12.7454","12.1471","14.0573","24.2648","19.0879","22.5586","31.9496","26.3329","23.0383","13.8383","11.1537","14.2695","12.4582","11.0000","18.7738","19.5410","19.5679","21.2472","46.0553","25.8472","60.5158","67.7896","13.5130","15.2475","14.5809","21.9225","18.4671","23.6142","25.2316","50.5187","36.5204","30.3304","23.6884","22.6717","23.6077","23.0064","21.5043","19.6910","22.2470","24.6322","23.2048","24.8378"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",0.2500,"29.2939","18.0007","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","18.5904","17.7572","21.7101","22.5181","14.9207","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","14.8803","17.4032","17.2087","15.4989","18.7463","11.0000","11.0000","11.0000","11.0000","11.0000","12.5702","45.8345","12.9683","15.6741","18.1930","27.6016","22.3708","11.0000","11.0000","11.0000","11.0000","11.0000","13.7201","11.0000","24.7512","29.9451","19.0311","19.7515","21.9453","12.3335","11.0000","11.0000","13.6163","13.5086","15.0106","13.3236","14.5373","24.8302","17.0830","22.6003","27.1270","25.6823","22.1596","16.5462","12.9926","11.9855","11.1555","11.0000","14.8045","19.8107","21.3763","22.7718","48.2037","21.5975","78.6434","90.2148","11.1233","14.1744","49.7708","52.8707","16.4379","22.6596","24.9562","49.4237","33.0407","26.9804","18.8100","19.7404","21.0957","22.0002","19.9424","18.9847","16.7364","21.7358","22.1916","26.0779"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",0.5000,"31.1183","22.5677","13.7996","11.0000","11.0000","11.0000","11.0000","26.4381","13.2689","17.2836","17.0336","21.6050","25.6254","18.4722","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.6735","17.5673","18.4599","19.7949","19.9165","14.6765","11.0000","11.0000","11.0000","11.0000","11.0000","51.8898","14.1904","17.6300","20.1019","23.9332","21.7620","12.2882","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","26.2492","34.3979","16.5807","20.3684","22.9572","18.3975","11.4421","13.5052","11.9017","12.7634","15.4861","19.2103","14.5661","23.4381","20.3050","23.2170","26.5084","25.1488","24.3873","18.4752","11.0000","14.1053","13.1703","11.7728","18.1293","19.2643","22.4881","21.6949","47.7647","24.7807","89.4851","105.4513","15.6276","14.0793","16.7806","67.3272","16.6401","20.0829","25.5416","53.6086","33.6667","25.4093","24.6801","21.8463","19.9647","23.5403","21.3189","20.8918","18.9867","22.5454","23.0703","24.6498"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",0.7500,"36.1768","26.4206","16.8233","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","17.0526","18.0192","26.2291","26.8146","21.8496","15.5174","11.0000","11.0000","11.0000","11.0000","11.0000","15.8271","21.4529","17.6839","38.7302","20.1788","16.7542","11.0000","11.0000","11.0000","11.0000","11.0000","61.9516","13.3079","20.1049","18.2818","26.1743","23.3311","17.2393","11.0000","13.9345","11.0000","11.0000","13.2173","11.0000","23.2249","32.1716","19.7581","22.5397","28.1739","17.5972","14.6188","11.0000","11.0000","12.2703","15.9719","15.0021","14.2839","25.9859","17.8105","22.9131","31.8168","24.8219","29.2338","23.9325","13.7199","13.3086","12.6778","12.1486","17.7746","20.0406","21.9288","23.9486","49.9691","22.9389","91.0916","116.2255","16.7205","18.6098","29.5736","19.3055","15.5622","21.6102","23.9788","54.3754","36.4166","25.7449","22.8310","21.1400","24.4578","19.5275","23.4489","21.5804","21.0260","23.8750","25.1153","26.5173"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",1.0000,"37.0030","28.3202","18.4543","11.0000","13.7171","11.0000","11.0000","11.0000","11.0000","13.7967","21.8857","22.7547","30.2364","24.2654","17.3512","11.0000","11.0000","11.0000","11.0000","11.0000","18.6710","21.6946","16.8320","45.4891","21.6920","19.3261","14.2345","11.0000","11.0000","11.0000","11.0000","66.7828","15.7804","18.2951","20.2465","25.5488","27.8317","16.4254","11.2565","11.0000","11.0000","11.0000","11.0000","11.0000","17.9013","31.5403","19.3625","23.8860","27.5818","19.1085","11.0000","11.0000","11.0000","11.1545","15.1578","14.1827","15.0789","24.4641","18.2181","20.6378","33.4306","26.5876","26.4472","24.0979","14.7383","11.3395","12.8892","13.7715","16.9919","20.1017","18.1671","23.6744","52.1941","25.2254","92.3856","120.3025","12.3510","16.1568","34.7155","25.6508","15.9520","19.1145","22.8185","54.1477","34.8514","26.0682","23.1960","19.8048","22.3123","22.1162","21.7555","21.7362","19.7383","23.8116","24.5170","26.6444"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",1.2500,"34.2900","28.4874","14.6209","11.0000","11.0000","12.4869","11.2514","11.0000","12.2456","15.8534","19.3087","24.2490","25.7950","22.4883","14.8059","11.0000","11.0000","11.0000","11.0000","11.0000","17.1033","15.5336","22.0437","17.8696","17.7569","13.5528","11.0000","11.0000","11.0000","11.0000","11.0000","43.6516","18.8262","18.6713","21.2813","28.5566","24.5164","14.7690","11.2247","11.0000","11.0000","11.0000","11.0000","11.4320","23.8095","34.7925","19.3826","24.6426","23.9036","15.3921","14.6424","12.2258","12.1809","12.2372","13.5877","15.8000","18.6634","25.4162","20.8025","25.3654","31.4124","27.2501","28.9442","22.8142","13.8538","17.3075","11.0000","12.4539","19.9169","19.6535","20.9492","22.7229","53.4039","24.6455","99.3660","125.7420","15.5017","16.7667","14.0240","27.6388","16.3218","21.6840","22.9810","55.1724","35.0831","26.1603","21.8810","19.7435","21.5785","19.9683","21.9840","19.0387","18.3612","23.5220","24.8021","27.3519"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",1.5000,"31.6688","25.4663","16.7281","11.0000","11.0000","11.7777","11.0000","11.0000","13.5805","16.0311","21.1183","22.8458","24.6104","16.2823","12.5621","11.0000","11.0000","11.0000","11.0000","11.0000","15.1709","19.2670","17.9384","17.0968","20.6561","17.8467","11.0000","11.0000","11.0000","11.0000","11.0000","42.6693","16.2803","20.1431","19.4360","25.9500","27.0021","16.7205","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","18.8238","42.4584","20.1940","23.5386","26.5546","17.3953","13.5824","11.1569","11.6549","11.5266","16.0117","17.4737","16.3526","20.2493","19.4665","23.2233","30.4172","29.6193","30.9219","25.5908","11.0000","12.6662","11.1868","11.2792","17.4047","18.1354","22.3561","23.4866","52.3885","24.7402","100.6795","124.8327","12.4475","15.5739","15.5186","26.3347","15.7046","18.1775","22.5594","56.1555","35.5434","26.1861","23.2802","20.1964","21.8771","19.0684","19.4140","18.3149","22.0300","23.8816","25.1914","26.4333"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",1.7500,"32.5389","23.9363","17.3357","11.0000","11.0000","15.8862","11.0000","11.0000","13.2674","18.4935","24.0736","25.1500","22.3606","16.5800","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.9919","18.8103","18.4767","18.0483","16.6445","13.8884","13.2392","11.0000","11.0000","11.0000","11.0000","43.1862","16.0245","20.0939","19.9769","26.3864","24.5479","13.5445","11.0000","11.0000","11.0000","11.0000","12.6260","11.0000","15.8024","35.1928","21.6366","26.2891","24.4845","19.3321","17.1671","11.0000","11.0000","14.4292","16.0496","18.6936","14.3988","24.9111","18.4267","24.5976","30.4683","30.0806","34.9384","28.4246","15.4872","12.1114","14.7545","12.2411","19.2873","20.8702","21.2152","22.0833","54.8960","29.1783","102.9874","130.2160","15.6575","16.9252","15.3575","27.8878","16.4299","18.5731","24.5506","58.0676","34.8206","26.2128","23.4068","20.4424","23.5664","19.9198","23.9207","18.2783","21.7531","22.9494","23.3916","28.2555"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",2.0000,"34.6948","25.6159","17.5708","11.0000","11.0000","12.8137","11.0000","11.0000","12.0889","17.4513","17.9632","21.8391","23.7330","17.5448","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","16.7503","21.9190","16.8771","19.2980","17.3535","15.7926","12.6934","11.0000","11.0000","11.0000","11.0000","36.7538","14.1703","18.0813","19.5209","24.4769","25.0796","12.1973","11.0000","11.6919","11.0000","11.0000","11.0000","11.0000","13.7601","23.1313","18.0382","24.1099","26.6071","16.3667","11.6944","11.0000","11.0000","11.0000","14.7578","15.3910","16.0424","23.5965","17.6236","21.0944","30.8377","29.9434","32.7646","25.2486","13.1746","12.6068","13.2651","11.0000","16.8909","19.1684","20.8018","22.7212","57.3191","25.7248","97.9810","126.7683","13.4590","12.4337","17.0982","26.6859","13.9431","18.2782","23.0503","56.7828","37.7779","26.5151","20.0614","16.3205","22.9482","20.6945","19.3637","18.4193","18.9873","21.7424","23.3462","27.6673"
"C:\Users\Area25 Feed\Desktop\Biolog\TT12A_SAM129319_STECO157_MBT_15_33_MBT_462_2#9#2023_A_17A_4.OKA","2/9/2023 10:45:50 AM","17-A","PM15B","TT12A","SAM129319","STECO157","MBT",2.2500,"40.5512","28.5972","22.8234","11.0000","11.0000","16.3946","11.0000","11.0000","11.1560","14.4880","15.7503","21.5783","32.1983","28.5387","17.2662","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.1234","13.5025","16.3440","24.7780","22.4393","19.0066","11.0000","11.0000","11.0000","11.0000","39.9061","15.7877","19.6395","18.0433","25.8551","26.2277","17.4670","13.8019","11.0000","11.0000","11.0000","11.0000","11.0000","14.8898","22.7536","19.8302","24.7269","32.6337","19.6728","11.0000","11.0000","11.0000","11.6182","11.8113","17.5013","16.6707","25.9172","15.9828","20.7729","33.8012","31.1208","32.6075","28.3843","16.3469","13.6145","11.0000","11.0000","14.9162","19.9767","22.4055","19.7343","57.1552","26.9943","99.7373","129.4391","13.8546","14.3896","14.7697","25.8318","18.4633","22.1083","24.1891","61.0535","37.1547","27.1377","21.3912","18.0651","21.0980","19.2162","23.1338","21.0994","22.8476","22.6430","26.8425","24.1876"
