"Plate File","Setup Time","Position","Plate Type","Field 1","Field 2","Field 3","Field 4","Hour","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","E01","E02","E03","E04","E05","E06","E07","E08","E09","E10","E11","E12","F01","F02","F03","F04","F05","F06","F07","F08","F09","F10","F11","F12","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","H01","H02","H03","H04","H05","H06","H07","H08","H09","H10","H11","H12"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",0.0000,"28.7358","20.9563","23.9730","21.0547","16.0057","23.5595","16.5321","19.9170","35.2331","23.7968","26.2782","40.3433","26.0448","26.0462","17.8455","16.7633","20.7186","14.9426","11.0000","16.0327","19.3345","19.4279","18.0532","35.1710","22.9365","21.3280","17.3646","15.7412","11.9470","15.8181","11.4952","11.9489","15.5254","14.0827","20.7455","30.2683","26.9161","19.6187","11.9950","11.0000","11.4049","11.0000","11.0000","11.0000","16.0829","15.9890","16.7286","31.8471","27.6842","15.9719","20.1983","17.0160","18.2699","12.2808","11.0000","11.0000","13.3924","12.5027","14.9267","23.3821","19.7929","11.8242","12.6995","11.1928","11.0000","11.0000","11.0000","18.0238","25.8842","12.6255","15.9571","21.4360","15.5728","13.3200","14.0821","11.0000","11.0000","11.0000","11.0000","11.0000","11.2480","49.3209","15.4452","22.1881","23.5092","14.2943","21.5923","11.0000","11.0000","12.6192","11.0000","21.2318","66.7581","13.6643","26.8430","28.3439"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",0.2500,"30.7368","22.4608","22.4238","19.8893","18.1906","21.0227","18.2208","21.4271","38.9630","24.0531","29.2882","39.0105","24.0900","21.8619","17.5333","17.2979","20.1735","13.7776","16.8019","15.6523","19.9908","16.0301","15.7622","29.5006","18.8631","18.4690","14.5666","15.3402","11.0000","11.0000","11.0000","11.6121","14.1642","17.0808","16.3771","28.3001","22.8420","18.4446","16.7705","11.2518","11.0000","11.0000","11.0000","11.0000","15.1941","13.9379","16.6421","29.4259","25.6308","12.3935","17.7288","15.0758","14.4039","11.0000","11.0000","11.0000","12.6682","12.4106","13.0487","23.4441","18.1373","11.0000","12.1781","11.0000","11.0000","11.0000","11.0000","14.8552","20.7448","11.0308","16.1558","20.8354","17.3433","11.2023","11.0000","11.0000","11.0000","14.7478","11.0000","11.0000","11.0000","43.5963","14.2398","20.7773","18.3995","11.8207","11.0000","11.0000","11.0000","11.0000","11.0000","21.5783","61.0000","11.0000","24.6979","27.5132"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",0.5000,"32.1280","21.2947","21.0681","17.1467","18.6191","19.1187","21.1546","22.0268","33.1552","23.4273","28.0777","40.3021","22.6172","22.0274","16.8895","14.0999","19.9712","14.8183","14.5500","14.4312","19.8638","17.5572","16.6905","28.9757","21.9207","20.3313","15.9567","17.3304","13.3815","11.0000","12.9476","11.0000","14.1784","17.7878","20.2941","30.3640","19.2898","18.5596","14.5712","12.9137","11.0000","13.2474","11.0000","11.0000","11.6696","15.6311","15.2935","28.2326","30.4497","16.1735","14.6392","11.6351","15.4847","11.0000","11.0000","11.0000","12.0636","11.0000","12.5641","21.1481","18.0602","11.0000","14.3639","13.6322","11.0000","11.0000","11.0000","11.0000","18.3683","12.9986","15.4210","21.7140","17.0468","13.5913","11.1689","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","35.5777","16.4839","21.1720","20.2942","11.0000","11.2404","11.0000","11.0000","11.0000","11.0000","16.2293","62.1609","15.1466","24.8375","26.1520"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",0.7500,"34.5280","22.9911","22.1771","16.9053","17.9318","21.2676","18.4008","18.7842","30.9857","23.6391","28.8584","40.4818","22.3388","23.0234","17.6157","16.8194","17.6425","15.0135","14.3723","14.7183","20.8958","18.0742","18.3525","31.0053","19.9199","17.8213","15.4615","15.6580","11.0000","11.8573","11.0000","11.0306","11.8756","16.8633","18.5796","31.1758","20.5126","16.3542","13.9993","11.0000","11.0000","12.2892","11.0000","11.0000","11.6981","15.4049","15.1554","29.7412","33.3887","13.7805","12.9744","11.0000","11.5451","11.0000","11.0000","11.0000","11.0610","11.0000","14.1735","24.5736","18.4871","12.1636","13.1946","11.0000","11.0000","11.0000","11.0000","11.0000","18.4060","11.3692","15.7842","21.0632","17.8679","14.1061","11.0000","12.1024","11.0000","11.0000","11.0000","11.0000","11.0000","28.8239","16.0057","20.4464","20.5607","11.9622","11.0000","11.0000","11.0000","11.0000","11.0000","12.2669","50.8193","12.1009","24.5182","27.3199"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",1.0000,"33.1351","20.4292","19.0154","18.2464","18.1244","21.6881","16.8714","23.0512","31.1755","24.4165","27.8974","37.8449","19.6020","21.3719","14.5707","16.4432","15.5329","13.5064","11.0000","12.2168","19.0072","16.9807","17.4888","28.7866","21.9169","18.8215","16.9498","13.9903","11.3058","14.2544","12.1486","11.8890","13.7497","13.8889","18.2735","28.5911","20.4808","17.2783","11.9708","13.2942","11.0000","11.0000","11.0000","11.0000","11.8814","15.6400","15.1521","27.5490","26.4382","11.3255","12.6829","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.5879","11.0000","26.2412","14.7143","11.0000","13.0008","12.4823","11.0000","11.0000","11.0000","11.0000","15.4467","11.8343","12.9290","20.7681","13.7220","12.9996","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","17.6096","14.7283","19.1382","16.9265","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","48.0476","14.4300","23.5423","29.0072"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",1.2500,"37.4924","24.9603","22.1842","19.2229","21.2960","23.0237","17.5293","21.8619","35.6521","25.9869","27.6813","40.6699","23.9506","24.5189","17.7186","13.8008","22.9842","16.4124","16.4019","15.3731","21.2491","17.4993","22.1366","31.1298","20.8264","19.2155","14.0377","16.0621","13.7830","14.9117","11.0000","11.3695","14.7717","17.5887","20.4861","30.7632","21.2633","20.0426","15.0776","14.8419","12.1591","12.3872","11.0000","12.6956","13.8624","16.3751","14.5525","29.8026","27.5907","16.2980","13.2353","11.0000","12.1210","11.0000","11.0000","11.0000","16.5431","11.0000","13.1109","24.5881","19.6992","12.7285","14.4076","12.2271","11.0000","11.0000","11.0000","11.0000","19.2327","18.2330","16.4534","23.3533","17.0948","17.2683","12.6276","12.2693","11.0000","11.0000","11.0000","11.0000","11.0000","13.9657","19.5450","23.9588","16.6447","12.3092","11.6908","12.1878","11.0000","11.0000","11.5111","11.0000","52.1934","13.0172","23.7021","30.5824"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",1.5000,"38.0701","25.1617","21.2073","20.7701","17.2532","22.5399","19.8959","22.4916","37.7311","24.7757","31.0443","44.2846","25.5910","25.6061","18.1847","18.6031","19.1731","17.0670","15.0625","16.5053","20.6675","19.3747","20.9045","31.1613","23.5759","18.6988","16.6658","16.7298","13.0838","11.4000","14.7902","13.2132","14.9923","19.6001","22.1333","32.9617","21.3697","18.6022","16.1806","15.6524","11.0000","16.0529","11.0000","12.0829","15.5826","17.8456","19.5819","34.0972","31.4136","12.9872","15.9963","12.9452","14.0513","11.0000","11.0000","11.0000","14.0729","14.1445","14.1257","25.6326","22.1003","19.7336","14.4510","12.1988","11.0000","11.0000","11.0000","11.0000","20.6284","17.9899","19.0619","23.4965","19.1268","15.9135","11.0000","14.4172","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","21.9201","24.6273","22.3802","11.3807","18.1400","11.0000","13.9720","11.0000","11.0000","11.0000","49.6933","17.6667","28.7655","30.2884"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",1.7500,"35.3212","24.9966","19.0212","21.6438","22.0880","25.5873","22.0097","25.7563","38.3668","28.6114","30.6358","44.8607","25.8879","23.5887","16.7928","19.4238","20.6124","19.4833","15.4157","17.7175","23.0920","18.9299","22.1549","32.7639","21.9395","21.5089","15.5929","24.4403","13.0841","12.5707","13.8111","15.7619","16.0884","22.5770","21.5584","32.7102","24.0890","19.9676","16.5417","13.4859","12.2240","13.4648","12.1563","11.8053","14.2610","15.3796","19.2654","35.2410","25.0432","13.7703","14.0825","13.3786","14.3949","11.0000","11.0000","12.0212","14.0174","14.4195","12.4403","27.6134","26.0882","14.4261","17.9812","12.2629","14.5630","11.0000","11.0000","11.0000","17.3975","23.7128","13.7894","23.1020","15.9936","17.6740","12.6970","15.6051","11.0000","11.0000","11.0000","12.6009","13.8146","11.0000","19.1913","23.8500","20.0121","16.2618","13.2523","13.0833","12.4756","11.0000","11.0000","11.3811","47.5127","17.0521","28.8582","37.3517"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",2.0000,"34.4909","27.4426","21.3851","24.2983","21.9711","29.1264","22.0268","28.2818","40.2164","34.1801","30.8335","48.0308","25.3159","30.0031","18.4117","21.7132","22.0201","24.6297","17.9539","18.8721","21.4695","21.6793","25.5575","29.4888","23.5457","22.9546","17.7826","29.7495","17.8721","18.3683","16.0621","15.5013","13.7312","23.1935","24.9121","32.8240","29.4660","18.8897","17.5865","17.2681","13.7256","13.0123","15.5739","12.7980","12.8902","19.5849","17.4297","39.0720","23.3956","13.0514","16.5063","11.1282","17.4603","11.0000","11.0000","13.6425","21.0451","18.5799","11.0000","33.7620","35.3732","14.0357","20.7167","11.0000","20.0109","11.0000","11.0000","12.5835","17.2055","29.1361","17.7839","22.8760","20.6791","24.6802","11.0000","13.7310","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","22.2043","26.2273","22.6816","18.1429","16.0126","14.6575","11.0000","16.0062","12.3429","11.2542","52.9525","17.4389","29.9222","43.0024"
"C:\Users\Area25 Feed\Desktop\Biolog\WG5-TT12A_SAM129332_Lysogenic WGT with TT12A converting phage_MBT_2_33_PMX_462_2#22#2023_A_19B_19.OKA","2/22/2023 4:35:28 PM","19-B","PM02A","WG5-TT12A","SAM129332","Lysogenic WGT with TT12A converting phage","MBT",2.2500,"38.4667","32.0122","26.4975","26.5050","27.5264","41.6461","29.8419","35.5795","45.9349","42.5766","35.9891","59.0012","29.8659","36.9432","19.4183","28.9865","22.9099","35.9692","17.7713","21.9332","24.1076","23.6304","30.1108","33.0225","23.3272","25.4228","24.1235","40.1885","19.0357","22.1826","21.7985","20.4096","16.5167","29.7258","32.6418","36.4331","38.2271","24.1136","19.2808","25.7979","15.2964","18.2697","27.3772","14.6884","18.2972","21.0873","22.4808","46.1763","34.2740","18.4907","16.8084","15.8078","21.7433","11.3771","11.2824","23.7367","23.6838","25.9639","14.5483","40.3062","42.0571","20.1729","31.8145","14.9933","29.9154","11.0000","11.4096","11.2185","19.1216","33.8660","18.1413","26.6130","20.6491","36.6366","13.4315","16.5405","11.1296","11.0000","11.0955","13.7024","17.0225","11.0000","26.0915","28.1364","25.0148","19.0332","18.3228","18.2179","16.1873","16.9896","13.4609","15.8461","53.5966","20.9700","32.1526","51.2156"
